TIPOENTIDAD;CODIGOENTIDAD;NOMBREENTIDAD;FECHA CORTE;COD_UCA;NOMBRE_UCA;SUBCUENTA;DESCRIPCION;PERSONA_NATURAL;PERSONA_JURIDICA;TOTAL_TARJETAS
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/10/2016;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;10,920,237,882;8,419,907;10,928,657,789
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/10/2016;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;192,832,485;0,000;192,832,485
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/10/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;2,687,365,028;0,000;2,687,365,028
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/10/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;264,243,735,414
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/10/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,652,654,632,564
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;131,765,239,196;10,316,142,822;142,081,382,018
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;54,720,365,120;1,055,103,793;55,775,468,913
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;29,333,332,076;3,643,172,193;32,976,504,269
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;300,823,931;87,625,752;388,449,683
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;42,883,288,653.34;8,406,910;42,891,695,563.34
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;36,660,784,326;1,800,000;36,662,584,326
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;10,558,396,662;9,142,725;10,567,539,387
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;144,490,090;0,000;144,490,090
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;2,699,756,063;0,000;2,699,756,063
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;270,275,047,526
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/11/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,625,296,145,100
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;142,829,750,354;8,971,999,437;151,801,749,791
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;50,707,294,014;984,552,089;51,691,846,103
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;26,473,728,352;3,070,383,827;29,544,112,179
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;287,986,440;37,731,187;325,717,627
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;47,882,832,982.02;8,929,375;47,891,762,357.02
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;34,317,257,941;1,000,000;34,318,257,941
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;9,850,781,504;18,850,272;9,869,631,776
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;190,395,001;0,000;190,395,001
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;3,171,115,786;0,000;3,171,115,786
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;438,723,644,636
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/12/2016;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;2,426,543,264,604
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;129,069,248,244;8,554,705,168;137,623,953,412
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;52,804,186,829;934,709,324;53,738,896,153
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;31,200,009,042;3,069,094,143;34,269,103,185
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;302,789,224;42,180,783;344,970,007
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;41,987,429,857.28;2,071,848;41,989,501,705.28
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;37,076,035,159.99;700,000;37,076,735,159.99
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;11,277,294,604;1,747,197;11,279,041,801
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;147,704,744;0,000;147,704,744
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;2,956,936,333;0,000;2,956,936,333
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;318,170,811,826
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/01/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,707,599,395,705
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;109,495,648,998;9,247,975,501;118,743,624,499
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;48,575,237,523;908,320,810;49,483,558,333
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;21,401,684,796;3,228,205,003;24,629,889,799
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;230,065,080;46,517,699;276,582,779
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;33,258,233,073.02;6,994,949;33,265,228,022.02
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;33,266,256,132.99;3,360,000;33,269,616,132.99
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;7,287,903,333;33,184;7,287,936,517
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;116,581,665;0,000;116,581,665
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;3,145,803,542;0,000;3,145,803,542
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;245,700,754,440
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;28/02/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,523,166,334,576
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;122,438,178,480;10,353,053,510;132,791,231,990
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;55,742,335,105;1,380,451,333;57,122,786,438
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;25,078,995,593;3,111,736,517;28,190,732,110
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;245,226,353;68,297,893;313,524,246
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;38,484,059,006.52;1,815,884;38,485,874,890.52
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;37,708,333,364;100,000;37,708,433,364
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;9,174,753,444;377,858;9,175,131,302
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;133,693,924;0,000;133,693,924
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;3,174,634,495;0,000;3,174,634,495
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;272,055,611,386
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/03/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,735,460,791,570
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;107,731,811,339;8,931,250,397;116,663,061,736
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;53,248,937,904;1,678,340,294;54,927,278,198
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;28,648,183,212;3,142,071,040;31,790,254,252
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;319,623,671;93,210,720;412,834,391
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;33,704,888,358.49;4,883,728;33,709,772,086.49
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;34,719,824,102;3,400,000;34,723,224,102
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;10,038,019,618;3,424,942;10,041,444,560
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;151,970,463;0,000;151,970,463
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;2,866,006,450;0,000;2,866,006,450
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;235,088,834,104
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/04/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,522,087,209,609
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;135,324,195,294;12,727,730,022;148,051,925,316
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;59,660,112,827;3,017,827,280;62,677,940,107
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;32,481,622,174;4,465,455,675;36,947,077,849
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;334,828,751;99,669,807;434,498,558
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;41,429,260,338.8;2,264,532;41,431,524,870.8
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;42,231,670,339.97;10,340,000;42,242,010,339.97
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;10,997,360,772;11,513;10,997,372,285
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;148,235,237;0,000;148,235,237
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;3,384,945,665;0,000;3,384,945,665
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;298,222,822,574
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/05/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,870,698,139,156
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;132,341,100,307;11,638,696,049;143,979,796,356
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;54,952,277,902;2,574,420,586;57,526,698,488
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;34,330,943,279;3,778,431,133;38,109,374,412
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;297,688,792;63,264,996;360,953,788
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;42,724,799,572.62;1,478,478;42,726,278,050.62
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;37,894,556,427.37;100,000;37,894,656,427.37
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;12,414,579,191;22,489,702;12,437,068,893
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;161,638,137;0,000;161,638,137
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;2,997,207,519;0,000;2,997,207,519
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;296,329,398,347
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;30/06/2017;6;TARJETA DEBITO;40;Monto de transacciones por retiros con tarjetas débito;0,000;0,000;1,902,541,152,813
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;1;CREDIBANCO-VISA;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;134,593,774,810;12,089,780,054;146,683,554,864
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;1;CREDIBANCO-VISA;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;47,499,342,962;2,512,138,020;50,011,480,982
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;1;CREDIBANCO-VISA;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;34,901,099,657;3,835,911,535;38,737,011,192
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;1;CREDIBANCO-VISA;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;345,202,717;82,480,964;427,683,681
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;2;MASTERCARD;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;40,826,895,854.43;358,473;40,827,254,327.43
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;2;MASTERCARD;50;Monto de las transacciones por avances con tarjeta de crédito a nivel nacional;32,930,000,672.99;500,000;32,930,500,672.99
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;2;MASTERCARD;55;Monto de las transacciones por compras en el exterior con tarjeta de crédito;13,301,421,982;8,983,459;13,310,405,441
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;2;MASTERCARD;60;Monto de las transacciones por avances en el exterior con tarjeta de crédito;177,195,889;0,000;177,195,889
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;5;OTRAS TARJETAS DE CREDITO;45;Monto de las transacciones por compras con tarjeta de crédito a nivel nacional;3,164,023,459;0,000;3,164,023,459
1;13;BANCO BILBAO VIZCAYA ARGENTARIA COLOMBIA S.A. BBVA COLOMBIA;31/07/2017;6;TARJETA DEBITO;35;Monto de transacciones por compras con tarjetas débito;0,000;0,000;348,004,835,952
